date,hour,dc_output,ac_output
000-08-08,22,0,0
000-08-08,23,0,0
000-08-09,0,0,0
000-08-09,1,0,0
000-08-09,2,0,0
000-08-09,3,0,0
000-08-09,4,0,0
000-08-09,5,40.121,17.13
000-08-09,6,192.003,166.13
000-08-09,7,364.811,335.42
000-08-09,8,597.047,562.528
000-08-09,9,1231.922,1181.037
000-08-09,10,2875.14,2765.95
000-08-09,11,3049.021,2932.316
000-08-09,12,3069.968,2952.339
000-08-09,13,2887.438,2777.725
000-08-09,14,2584.798,2487.583
000-08-09,15,2043.432,1966.629
000-08-09,16,1359.318,1304.736
000-08-09,17,619.607,584.565
000-08-09,18,239.069,212.263
000-08-09,19,0,0
000-08-09,20,0,0
000-08-09,21,0,0
000-08-09,22,0,0
000-08-09,23,0,0
000-08-10,0,0,0
000-08-10,1,0,0
000-08-10,2,0,0
000-08-10,3,0,0
000-08-10,4,0,0
000-08-10,5,27.457,4.697
000-08-10,6,119.36,94.89
000-08-10,7,348.334,319.289
000-08-10,8,366.495,337.069
000-08-10,9,472.926,441.204
000-08-10,10,458.152,426.755
000-08-10,11,756.786,718.473
000-08-10,12,1095.591,1048.51
000-08-10,13,1087.418,1040.56
000-08-10,14,879.451,838.077
000-08-10,15,1393.565,1337.965
000-08-10,16,1261.767,1210.028
000-08-10,17,619.789,584.743
000-08-10,18,222.513,196.038
000-08-10,19,0,0
000-08-10,20,0,0
000-08-10,21,0,0
000-08-10,22,0,0
000-08-10,23,0,0
000-08-11,0,0,0
000-08-11,1,0,0
000-08-11,2,0,0
000-08-11,3,0,0
000-08-11,4,0,0
000-08-11,5,24.641,1.932
000-08-11,6,140.895,116.014
000-08-11,7,388.815,358.915
000-08-11,8,554.639,521.09
000-08-11,9,735.875,698.071
000-08-11,10,820.697,780.805
000-08-11,11,850.225,809.591
000-08-11,12,917.47,875.12
000-08-11,13,2655.166,2555.115
000-08-11,14,1199.584,1149.616
000-08-11,15,1403.891,1347.983
000-08-11,16,904.789,862.766
000-08-11,17,605.283,570.573
000-08-11,18,216.454,190.099
000-08-11,19,0,0
000-08-11,20,0,0
000-08-11,21,0,0
000-08-11,22,0,0
000-08-11,23,0,0
000-08-12,0,0,0
000-08-12,1,0,0
000-08-12,2,0,0
000-08-12,3,0,0
000-08-12,4,0,0
000-08-12,5,42.21,19.181
000-08-12,6,208.069,181.88
000-08-12,7,403.709,373.491
000-08-12,8,870.836,829.681
000-08-12,9,1799.427,1731.007
000-08-12,10,2644.135,2544.532
000-08-12,11,3060.996,2943.764
000-08-12,12,3087.939,2969.516
000-08-12,13,2968.346,2855.159
000-08-12,14,2513.09,2418.723
000-08-12,15,1785.488,1717.532
000-08-12,16,1086.366,1039.537
000-08-12,17,624.891,589.726
000-08-12,18,224.157,197.649
000-08-12,19,0,0
000-08-12,20,0,0
000-08-12,21,0,0
000-08-12,22,0,0
000-08-12,23,0,0
000-08-13,0,0,0
000-08-13,1,0,0
000-08-13,2,0,0
000-08-13,3,0,0
000-08-13,4,0,0
000-08-13,5,33.306,10.439
000-08-13,6,260.867,233.623
000-08-13,7,969.492,925.788
000-08-13,8,1665.529,1601.494
000-08-13,9,2167.797,2086.526
000-08-13,10,2750.705,2646.736
000-08-13,11,2965.543,2852.478
000-08-13,12,3019.198,2903.8
000-08-13,13,2818.705,2711.899
000-08-13,14,2493.802,2400.193
000-08-13,15,1915.859,1843.502
000-08-13,16,1266.329,1214.459
000-08-13,17,603.603,568.932
000-08-13,18,208.319,182.125
000-08-13,19,0,0
000-08-13,20,0,0
000-08-13,21,0,0
000-08-13,22,0,0
000-08-13,23,0,0
000-08-14,0,0,0
000-08-14,1,0,0
000-08-14,2,0,0
000-08-14,3,0,0
000-08-14,4,0,0
000-08-14,5,29.716,6.915
000-08-14,6,247.358,220.386
000-08-14,7,948.434,905.281
000-08-14,8,1689.69,1624.875
000-08-14,9,2290.299,2204.498
000-08-14,10,2699.729,2597.861
000-08-14,11,2883.136,2773.606
000-08-14,12,2916.033,2805.099
000-08-14,13,2821.955,2715.012
000-08-14,14,2468.789,2376.158
000-08-14,15,2006.953,1931.436
000-08-14,16,1342.858,1288.761
000-08-14,17,583.065,548.867
000-08-14,18,0,0
000-08-14,19,0,0
000-08-14,20,0,0
000-08-14,21,0,0
000-08-14,22,0,0
000-08-14,23,0,0
000-08-15,0,0,0
000-08-15,1,0,0
000-08-15,2,0,0
000-08-15,3,0,0
000-08-15,4,0,0
000-08-15,5,32.841,9.983
000-08-15,6,275.498,247.957
000-08-15,7,917.756,875.399
000-08-15,8,1646,1582.591
000-08-15,9,2272.624,2187.485
000-08-15,10,2728.897,2625.829
000-08-15,11,2974.063,2860.629
000-08-15,12,3005.697,2890.888
000-08-15,13,2754.689,2650.554
000-08-15,14,2486.546,2393.221
000-08-15,15,1980.013,1905.437
000-08-15,16,1245.721,1194.443
000-08-15,17,597.22,562.696
000-08-15,18,0,0
000-08-15,19,0,0
000-08-15,20,0,0
000-08-15,21,0,0
000-08-15,22,0,0
000-08-15,23,0,0
000-08-16,0,0,0
000-08-16,1,0,0
000-08-16,2,0,0
000-08-16,3,0,0
000-08-16,4,0,0
000-08-16,5,15.239,0
000-08-16,6,103.985,79.806
000-08-16,7,244.864,217.942
000-08-16,8,410.807,380.437
000-08-16,9,542.808,509.528
000-08-16,10,453.215,421.926
000-08-16,11,545.488,512.147
000-08-16,12,718.034,680.661
000-08-16,13,864.169,823.182
000-08-16,14,524.948,492.07
000-08-16,15,556.153,522.57
000-08-16,16,423.38,392.739
000-08-16,17,295.691,267.737
000-08-16,18,0,0
000-08-16,19,0,0
000-08-16,20,0,0
000-08-16,21,0,0
000-08-16,22,0,0
000-08-16,23,0,0
000-08-17,0,0,0
000-08-17,1,0,0
000-08-17,2,0,0
000-08-17,3,0,0
000-08-17,4,0,0
000-08-17,5,33.398,10.53
000-08-17,6,180.69,155.038
000-08-17,7,257.069,229.901
000-08-17,8,512.151,479.56
000-08-17,9,510.152,477.605
000-08-17,10,1370.146,1315.244
000-08-17,11,922.072,879.604
000-08-17,12,1512.328,1453.122
000-08-17,13,2511.546,2417.24
000-08-17,14,2300.604,2214.416
000-08-17,15,1826.333,1757.014
000-08-17,16,1260.276,1208.581
000-08-17,17,581.58,547.417
000-08-17,18,0,0
000-08-17,19,0,0
000-08-17,20,0,0
000-08-17,21,0,0
000-08-17,22,0,0
000-08-17,23,0,0
000-08-18,0,0,0
000-08-18,1,0,0
000-08-18,2,0,0
000-08-18,3,0,0
000-08-18,4,0,0
000-08-18,5,27.383,4.625
000-08-18,6,261.168,233.918
000-08-18,7,901.061,859.134
000-08-18,8,1696.446,1631.411
000-08-18,9,2208.586,2125.821
000-08-18,10,2812.817,2706.258
000-08-18,11,3043.034,2926.592
000-08-18,12,3063.276,2945.943
000-08-18,13,2872.647,2763.564
000-08-18,14,2538.712,2443.332
000-08-18,15,1954.308,1880.626
000-08-18,16,1276.289,1224.133
000-08-18,17,565.087,531.3
000-08-18,18,0,0
000-08-18,19,0,0
000-08-18,20,0,0
000-08-18,21,0,0
000-08-18,22,0,0
000-08-18,23,0,0
000-08-19,0,0,0
000-08-19,1,0,0
000-08-19,2,0,0
000-08-19,3,0,0
000-08-19,4,0,0
000-08-19,5,20.838,0
000-08-19,6,239.276,212.466
000-08-19,7,963.617,920.068
000-08-19,8,1652.62,1589
000-08-19,9,2268.703,2183.71
000-08-19,10,2741.327,2637.746
000-08-19,11,2829.984,2722.704
000-08-19,12,2741.978,2638.37
000-08-19,13,2727.609,2624.594
000-08-19,14,2486.909,2393.57
000-08-19,15,1859.641,1789.2
000-08-19,16,1230.771,1179.92
000-08-19,17,558.657,525.018
000-08-19,18,0,0
000-08-19,19,0,0
000-08-19,20,0,0
000-08-19,21,0,0
000-08-19,22,0,0
000-08-19,23,0,0
000-08-20,0,0,0
000-08-20,1,0,0
000-08-20,2,0,0
000-08-20,3,0,0
000-08-20,4,0,0
000-08-20,5,9.227,0
000-08-20,6,165.94,140.575
000-08-20,7,373.242,343.673
000-08-20,8,918.485,876.11
000-08-20,9,2224.543,2141.19
000-08-20,10,2684.725,2583.47
000-08-20,11,2987.139,2873.138
000-08-20,12,2972.313,2858.955
000-08-20,13,2792.187,2686.491
000-08-20,14,2496.223,2402.519
000-08-20,15,2005.079,1929.627
000-08-20,16,1280.59,1228.31
000-08-20,17,541.11,507.868
000-08-20,18,0,0
000-08-20,19,0,0
000-08-20,20,0,0
000-08-20,21,0,0
000-08-20,22,0,0
000-08-20,23,0,0
000-08-21,0,0,0
000-08-21,1,0,0
000-08-21,2,0,0
000-08-21,3,0,0
000-08-21,4,0,0
000-08-21,5,17.57,0
000-08-21,6,239.25,212.441
000-08-21,7,940.466,897.521
000-08-21,8,1721.254,1655.413
000-08-21,9,2279.096,2193.715
000-08-21,10,2846.814,2738.824
000-08-21,11,2903.22,2792.834
000-08-21,12,2968.087,2854.912
000-08-21,13,2932.777,2821.124
000-08-21,14,2555.297,2459.259
000-08-21,15,1881.892,1810.696
000-08-21,16,1281.294,1228.993
000-08-21,17,553.616,520.091
000-08-21,18,0,0
000-08-21,19,0,0
000-08-21,20,0,0
000-08-21,21,0,0
000-08-21,22,0,0
000-08-21,23,0,0
000-08-22,0,0,0
000-08-22,1,0,0
000-08-22,2,0,0
000-08-22,3,0,0
000-08-22,4,0,0
000-08-22,5,6.131,0
000-08-22,6,77.052,53.379
000-08-22,7,459.353,427.93
000-08-22,8,979.466,935.501
000-08-22,9,1824.114,1754.869
000-08-22,10,2565.666,2469.215
000-08-22,11,2794.793,2688.989
000-08-22,12,2754.876,2650.734
000-08-22,13,2773.489,2668.574
000-08-22,14,2198.093,2115.714
000-08-22,15,1027.986,982.733
000-08-22,16,378.019,348.349
000-08-22,17,588.183,553.868
000-08-22,18,0,0
000-08-22,19,0,0
000-08-22,20,0,0
000-08-22,21,0,0
000-08-22,22,0,0
000-08-22,23,0,0
000-08-23,0,0,0
000-08-23,1,0,0
000-08-23,2,0,0
000-08-23,3,0,0
000-08-23,4,0,0
000-08-23,5,15.303,0
000-08-23,6,197.833,171.845
000-08-23,7,452.608,421.333
000-08-23,8,329.975,301.314
000-08-23,9,1761.015,1693.868
000-08-23,10,1519.964,1460.523
000-08-23,11,2885.059,2775.447
000-08-23,12,2761.537,2657.118
000-08-23,13,2890.19,2780.36
000-08-23,14,2619.137,2520.544
000-08-23,15,2029.699,1953.381
000-08-23,16,1325.592,1272.003
000-08-23,17,534.58,501.485
000-08-23,18,0,0
000-08-23,19,0,0
000-08-23,20,0,0
000-08-23,21,0,0
000-08-23,22,0,0
000-08-23,23,0,0
000-08-24,0,0,0
000-08-24,1,0,0
000-08-24,2,0,0
000-08-24,3,0,0
000-08-24,4,0,0
000-08-24,5,11.712,0
000-08-24,6,229.735,203.116
000-08-24,7,930.435,887.75
000-08-24,8,1744.763,1678.152
000-08-24,9,2373.653,2284.697
000-08-24,10,2871.923,2762.87
000-08-24,11,3112.632,2993.113
000-08-24,12,3043.146,2926.698
000-08-24,13,2881.483,2772.024
000-08-24,14,2505.76,2411.681
000-08-24,15,1938.046,1864.926
000-08-24,16,1296.427,1243.687
000-08-24,17,538.571,505.387
000-08-24,18,0,0
000-08-24,19,0,0
000-08-24,20,0,0
000-08-24,21,0,0
000-08-24,22,0,0
000-08-24,23,0,0
000-08-25,0,0,0
000-08-25,1,0,0
000-08-25,2,0,0
000-08-25,3,0,0
000-08-25,4,0,0
000-08-25,5,10.976,0
000-08-25,6,228.196,201.607
000-08-25,7,946.898,903.786
000-08-25,8,1770.628,1703.164
000-08-25,9,2397.812,2307.93
000-08-25,10,2765.034,2660.471
000-08-25,11,2959.556,2846.75
000-08-25,12,943.381,900.36
000-08-25,13,2531.171,2436.09
000-08-25,14,2149.719,2069.106
000-08-25,15,1780.029,1712.254
000-08-25,16,1221.238,1170.658
000-08-25,17,534.771,501.672
000-08-25,18,0,0
000-08-25,19,0,0
000-08-25,20,0,0
000-08-25,21,0,0
000-08-25,22,0,0
000-08-25,23,0,0
000-08-26,0,0,0
000-08-26,1,0,0
000-08-26,2,0,0
000-08-26,3,0,0
000-08-26,4,0,0
000-08-26,5,8.653,0
000-08-26,6,227.408,200.835
000-08-26,7,946.994,903.879
000-08-26,8,1682.05,1617.482
000-08-26,9,2352.788,2264.627
000-08-26,10,2740.463,2636.917
000-08-26,11,2876.462,2767.217
000-08-26,12,2958.518,2845.756
000-08-26,13,2767.831,2663.151
000-08-26,14,2383.45,2294.119
000-08-26,15,1790.733,1722.602
000-08-26,16,1183.403,1133.891
000-08-26,17,500.708,468.372
000-08-26,18,42.584,19.548
000-08-26,19,0,0
000-08-26,20,0,0
000-08-26,21,0,0
000-08-26,22,0,0
000-08-26,23,0,0
000-08-27,0,0,0
000-08-27,1,0,0
000-08-27,2,0,0
000-08-27,3,0,0
000-08-27,4,0,0
000-08-27,5,3.056,0
000-08-27,6,164.801,139.459
000-08-27,7,335.951,307.165
000-08-27,8,425.341,394.658
000-08-27,9,604.353,569.665
000-08-27,10,2288.417,2202.687
000-08-27,11,2955.172,2842.554
000-08-27,12,2920.769,2809.632
000-08-27,13,2714.456,2611.982
000-08-27,14,2479.642,2386.588
000-08-27,15,1848.291,1778.233
000-08-27,16,1222.016,1171.414
000-08-27,17,511.157,478.589
000-08-27,18,37.294,14.355
000-08-27,19,0,0
000-08-27,20,0,0
000-08-27,21,0,0
000-08-27,22,0,0
000-08-27,23,0,0
000-08-28,0,0,0
000-08-28,1,0,0
000-08-28,2,0,0
000-08-28,3,0,0
000-08-28,4,0,0
000-08-28,5,3.06,0
000-08-28,6,187.208,161.429
000-08-28,7,774.069,735.332
000-08-28,8,652.812,616.993
000-08-28,9,839.066,798.713
000-08-28,10,2251.677,2167.318
000-08-28,11,2830.7,2723.39
000-08-28,12,2467.646,2375.061
000-08-28,13,1411.057,1354.933
000-08-28,14,2110.133,2030.949
000-08-28,15,1773.761,1706.194
000-08-28,16,774.328,735.585
000-08-28,17,107.835,83.583
000-08-28,18,12.113,0
000-08-28,19,0,0
000-08-28,20,0,0
000-08-28,21,0,0
000-08-28,22,0,0
000-08-28,23,0,0
000-08-29,0,0,0
000-08-29,1,0,0
000-08-29,2,0,0
000-08-29,3,0,0
000-08-29,4,0,0
000-08-29,5,3.66,0
000-08-29,6,153.002,127.888
000-08-29,7,379.954,350.243
000-08-29,8,959.258,915.823
000-08-29,9,2224.835,2141.471
000-08-29,10,2649.98,2550.14
000-08-29,11,2871.848,2762.798
000-08-29,12,2710.088,2607.794
000-08-29,13,349.138,320.077
000-08-29,14,1457.967,1400.427
000-08-29,15,694.103,657.305
000-08-29,16,824.874,784.877
000-08-29,17,223.278,196.787
000-08-29,18,24.328,1.625
000-08-29,19,0,0
000-08-29,20,0,0
000-08-29,21,0,0
000-08-29,22,0,0
000-08-29,23,0,0
000-08-30,0,0,0
000-08-30,1,0,0
000-08-30,2,0,0
000-08-30,3,0,0
000-08-30,4,0,0
000-08-30,5,0,0
000-08-30,6,111.333,87.015
000-08-30,7,349.647,320.575
000-08-30,8,438.781,407.807
000-08-30,9,670.355,634.122
000-08-30,10,347.066,318.048
000-08-30,11,988.871,944.658
000-08-30,12,957.763,914.367
000-08-30,13,1744.97,1678.352
000-08-30,14,778.665,739.815
000-08-30,15,1511.431,1452.253
000-08-30,16,910.838,868.659
000-08-30,17,480.912,449.015
000-08-30,18,29.457,6.661
000-08-30,19,0,0
000-08-30,20,0,0
000-08-30,21,0,0
000-08-30,22,0,0
000-08-30,23,0,0
000-08-31,0,0,0
000-08-31,1,0,0
000-08-31,2,0,0
000-08-31,3,0,0
000-08-31,4,0,0
000-08-31,5,0,0
000-08-31,6,175.963,150.404
000-08-31,7,630.646,595.347
000-08-31,8,1162.633,1113.702
000-08-31,9,2149.807,2069.19
000-08-31,10,2763.006,2658.526
000-08-31,11,2769.535,2664.784
000-08-31,12,2802.278,2696.161
000-08-31,13,2774.606,2669.644
000-08-31,14,2374.752,2285.754
000-08-31,15,1832.728,1763.194
000-08-31,16,1170.651,1121.496
000-08-31,17,462.913,431.412
000-08-31,18,23.631,0.941
000-08-31,19,0,0
000-08-31,20,0,0
000-08-31,21,0,0
000-08-31,22,0,0
000-08-31,23,0,0
000-09-01,0,0,0
000-09-01,1,0,0
000-09-01,2,0,0
000-09-01,3,0,0
000-09-01,4,0,0
000-09-01,5,0,0
000-09-01,6,159.238,134.003
000-09-01,7,964.969,921.384
000-09-01,8,1475.344,1417.274
000-09-01,9,2041.921,1965.171
000-09-01,10,2402.963,2312.883
000-09-01,11,2956.923,2844.23
000-09-01,12,3020.487,2905.032
000-09-01,13,1782.933,1715.062
000-09-01,14,2375.858,2286.817
000-09-01,15,1677.663,1613.236
000-09-01,16,1097.003,1049.884
000-09-01,17,397.076,367.001
000-09-01,18,19.49,0
000-09-01,19,0,0
000-09-01,20,0,0
000-09-01,21,0,0
000-09-01,22,0,0
000-09-01,23,0,0
000-09-02,0,0,0
000-09-02,1,0,0
000-09-02,2,0,0
000-09-02,3,0,0
000-09-02,4,0,0
000-09-02,5,0,0
000-09-02,6,246.242,219.292
000-09-02,7,349.997,320.917
000-09-02,8,1725.238,1659.266
000-09-02,9,2335.722,2248.208
000-09-02,10,1951.885,1878.287
000-09-02,11,2566.749,2470.256
000-09-02,12,931.381,888.672
000-09-02,13,2618.368,2519.806
000-09-02,14,1597.527,1535.66
000-09-02,15,372.831,343.27
000-09-02,16,387.962,358.081
000-09-02,17,294.704,266.771
000-09-02,18,18.629,0
000-09-02,19,0,0
000-09-02,20,0,0
000-09-02,21,0,0
000-09-02,22,0,0
000-09-02,23,0,0
000-09-03,0,0,0
000-09-03,1,0,0
000-09-03,2,0,0
000-09-03,3,0,0
000-09-03,4,0,0
000-09-03,5,0,0
000-09-03,6,189.181,163.364
000-09-03,7,496.45,464.209
000-09-03,8,1190.839,1141.117
000-09-03,9,2253.159,2168.745
000-09-03,10,2671.345,2570.636
000-09-03,11,3038.004,2921.782
000-09-03,12,2280.23,2194.807
000-09-03,13,1460.056,1402.452
000-09-03,14,2167.128,2085.881
000-09-03,15,1958.51,1884.682
000-09-03,16,488.561,456.494
000-09-03,17,378.337,348.66
000-09-03,18,12.871,0
000-09-03,19,0,0
000-09-03,20,0,0
000-09-03,21,0,0
000-09-03,22,0,0
000-09-03,23,0,0
000-09-04,0,0,0
000-09-04,1,0,0
000-09-04,2,0,0
000-09-04,3,0,0
000-09-04,4,0,0
000-09-04,5,0,0
000-09-04,6,93.669,69.685
000-09-04,7,361.268,331.952
000-09-04,8,476.905,445.097
000-09-04,9,598.989,564.425
000-09-04,10,474.918,443.153
000-09-04,11,605.979,571.254
000-09-04,12,474.189,442.44
000-09-04,13,493.764,461.583
000-09-04,14,562.484,528.757
000-09-04,15,242.842,215.96
000-09-04,16,398.346,368.244
000-09-04,17,319.119,290.683
000-09-04,18,12.153,0
000-09-04,19,0,0
000-09-04,20,0,0
000-09-04,21,0,0
000-09-04,22,0,0
000-09-04,23,0,0
000-09-05,0,0,0
000-09-05,1,0,0
000-09-05,2,0,0
000-09-05,3,0,0
000-09-05,4,0,0
000-09-05,5,0,0
000-09-05,6,188.218,162.419
000-09-05,7,174.902,149.364
000-09-05,8,1259.216,1207.551
000-09-05,9,2267.584,2182.633
000-09-05,10,2777.966,2672.865
000-09-05,11,2990.027,2875.9
000-09-05,12,3205.716,3082.017
000-09-05,13,3044.767,2928.249
000-09-05,14,2433.551,2342.29
000-09-05,15,1874.777,1803.822
000-09-05,16,1190.662,1140.946
000-09-05,17,408.386,378.068
000-09-05,18,8.447,0
000-09-05,19,0,0
000-09-05,20,0,0
000-09-05,21,0,0
000-09-05,22,0,0
000-09-05,23,0,0
000-09-06,0,0,0
000-09-06,1,0,0
000-09-06,2,0,0
000-09-06,3,0,0
000-09-06,4,0,0
000-09-06,5,0,0
000-09-06,6,203.474,177.375
000-09-06,7,963.845,920.29
000-09-06,8,1802.975,1734.437
000-09-06,9,2444.422,2352.74
000-09-06,10,2679.435,2578.396
000-09-06,11,1509.707,1450.582
000-09-06,12,2433.228,2341.98
000-09-06,13,1167.973,1118.893
000-09-06,14,1199.593,1149.625
000-09-06,15,993.515,949.179
000-09-06,16,1128.264,1080.287
000-09-06,17,301.278,273.21
000-09-06,18,6.095,0
000-09-06,19,0,0
000-09-06,20,0,0
000-09-06,21,0,0
000-09-06,22,0,0
000-09-06,23,0,0
000-09-07,0,0,0
000-09-07,1,0,0
000-09-07,2,0,0
000-09-07,3,0,0
000-09-07,4,0,0
000-09-07,5,0,0
000-09-07,6,197.431,171.451
000-09-07,7,926.338,883.759
000-09-07,8,1778.386,1710.665
000-09-07,9,2408.236,2317.953
000-09-07,10,2842.945,2735.118
000-09-07,11,3101.155,2982.145
000-09-07,12,3074.356,2956.534
000-09-07,13,2883.903,2774.341
000-09-07,14,2532.664,2437.524
000-09-07,15,1876.038,1805.04
000-09-07,16,1181.109,1131.661
000-09-07,17,396.772,366.703
000-09-07,18,3.654,0
000-09-07,19,0,0
000-09-07,20,0,0
000-09-07,21,0,0
000-09-07,22,0,0
000-09-07,23,0,0
000-09-08,0,0,0
000-09-08,1,0,0
000-09-08,2,0,0
000-09-08,3,0,0
000-09-08,4,0,0
000-09-08,5,0,0
000-09-08,6,197.484,171.504
000-09-08,7,933.193,890.437
000-09-08,8,1777.558,1709.865
000-09-08,9,2493.91,2400.297
000-09-08,10,2903.351,2792.96
000-09-08,11,2338.861,2251.229
000-09-08,12,3149.479,3028.314
000-09-08,13,524.288,491.425
000-09-08,14,509.11,476.587
000-09-08,15,609.381,574.577
000-09-08,16,600.071,565.482
000-09-08,17,225.253,198.723
000-09-08,18,0,0
000-09-08,19,0,0
000-09-08,20,0,0
000-09-08,21,0,0
000-09-08,22,0,0
000-09-08,23,0,0
000-09-09,0,0,0
000-09-09,1,0,0
000-09-09,2,0,0
000-09-09,3,0,0
000-09-09,4,0,0
000-09-09,5,0,0
000-09-09,6,42.953,19.91
000-09-09,7,357.235,328.003
000-09-09,8,476.418,444.62
000-09-09,9,1413.738,1357.535
000-09-09,10,2595.86,2498.203
000-09-09,11,2990.203,2876.069
000-09-09,12,3126.297,3006.169
000-09-09,13,2818.965,2712.148
000-09-09,14,2483.289,2390.093
000-09-09,15,1409.279,1353.21
000-09-09,16,1124.078,1076.215
000-09-09,17,298.905,270.886
000-09-09,18,0,0
000-09-09,19,0,0
000-09-09,20,0,0
000-09-09,21,0,0
000-09-09,22,0,0
000-09-09,23,0,0
000-09-10,0,0,0
000-09-10,1,0,0
000-09-10,2,0,0
000-09-10,3,0,0
000-09-10,4,0,0
000-09-10,5,0,0
000-09-10,6,194.29,168.372
000-09-10,7,929.258,886.604
000-09-10,8,1659.116,1595.287
000-09-10,9,2242.833,2158.802
000-09-10,10,2357.621,2269.276
000-09-10,11,1299.313,1246.49
000-09-10,12,1883.036,1811.801
000-09-10,13,562.685,528.953
000-09-10,14,539.895,506.681
000-09-10,15,264.442,237.125
000-09-10,16,245.56,218.624
000-09-10,17,62.519,39.115
000-09-10,18,0,0
000-09-10,19,0,0
000-09-10,20,0,0
000-09-10,21,0,0
000-09-10,22,0,0
000-09-10,23,0,0
000-09-11,0,0,0
000-09-11,1,0,0
000-09-11,2,0,0
000-09-11,3,0,0
000-09-11,4,0,0
000-09-11,5,0,0
000-09-11,6,176.531,150.961
000-09-11,7,400.537,370.387
000-09-11,8,1039.714,994.147
000-09-11,9,2174.836,2093.308
000-09-11,10,2857.491,2749.05
000-09-11,11,2764.462,2659.922
000-09-11,12,1319.455,1266.045
000-09-11,13,1648.761,1585.265
000-09-11,14,659.713,623.731
000-09-11,15,489.186,457.106
000-09-11,16,819.192,779.338
000-09-11,17,205.917,179.77
000-09-11,18,0,0
000-09-11,19,0,0
000-09-11,20,0,0
000-09-11,21,0,0
000-09-11,22,0,0
000-09-11,23,0,0
000-09-12,0,0,0
000-09-12,1,0,0
000-09-12,2,0,0
000-09-12,3,0,0
000-09-12,4,0,0
000-09-12,5,0,0
000-09-12,6,147.618,122.608
000-09-12,7,559.332,525.677
000-09-12,8,1368.465,1313.612
000-09-12,9,1092.617,1045.617
000-09-12,10,674.791,638.452
000-09-12,11,1654.147,1590.477
000-09-12,12,2394.639,2304.879
000-09-12,13,1011.471,966.658
000-09-12,14,1555.5,1494.953
000-09-12,15,565.812,532.01
000-09-12,16,344.843,315.872
000-09-12,17,309.711,281.47
000-09-12,18,0,0
000-09-12,19,0,0
000-09-12,20,0,0
000-09-12,21,0,0
000-09-12,22,0,0
000-09-12,23,0,0
000-09-13,0,0,0
000-09-13,1,0,0
000-09-13,2,0,0
000-09-13,3,0,0
000-09-13,4,0,0
000-09-13,5,0,0
000-09-13,6,65.873,42.407
000-09-13,7,198.789,172.783
000-09-13,8,1023.917,978.772
000-09-13,9,662.988,626.929
000-09-13,10,874.677,833.424
000-09-13,11,1659.398,1595.56
000-09-13,12,2598.904,2501.124
000-09-13,13,1700.348,1635.187
000-09-13,14,2259.978,2175.31
000-09-13,15,1762.322,1695.132
000-09-13,16,1079.43,1032.79
000-09-13,17,407.032,376.743
000-09-13,18,0,0
000-09-13,19,0,0
000-09-13,20,0,0
000-09-13,21,0,0
000-09-13,22,0,0
000-09-13,23,0,0
000-09-14,0,0,0
000-09-14,1,0,0
000-09-14,2,0,0
000-09-14,3,0,0
000-09-14,4,0,0
000-09-14,5,0,0
000-09-14,6,171.845,146.366
000-09-14,7,877.636,836.307
000-09-14,8,812.128,772.45
000-09-14,9,1710.897,1645.394
000-09-14,10,2806.685,2700.383
000-09-14,11,2707.888,2605.684
000-09-14,12,514.436,481.794
000-09-14,13,336.517,307.719
000-09-14,14,293.946,266.028
000-09-14,15,460.155,428.714
000-09-14,16,145.99,121.011
000-09-14,17,184.834,159.101
000-09-14,18,0,0
000-09-14,19,0,0
000-09-14,20,0,0
000-09-14,21,0,0
000-09-14,22,0,0
000-09-14,23,0,0
000-09-15,0,0,0
000-09-15,1,0,0
000-09-15,2,0,0
000-09-15,3,0,0
000-09-15,4,0,0
000-09-15,5,0,0
000-09-15,6,46.157,23.055
000-09-15,7,279.616,251.991
000-09-15,8,438.392,407.426
000-09-15,9,1628.516,1565.666
000-09-15,10,329.778,301.121
000-09-15,11,461.146,429.683
000-09-15,12,359.257,329.983
000-09-15,13,336.865,308.061
000-09-15,14,450.35,419.123
000-09-15,15,1383.463,1328.165
000-09-15,16,531.916,498.882
000-09-15,17,0,0
000-09-15,18,0,0
000-09-15,19,0,0
000-09-15,20,0,0
000-09-15,21,0,0
000-09-15,22,0,0
000-09-15,23,0,0
000-09-16,0,0,0
000-09-16,1,0,0
000-09-16,2,0,0
000-09-16,3,0,0
000-09-16,4,0,0
000-09-16,5,0,0
000-09-16,6,143.742,118.806
000-09-16,7,401.4,371.231
000-09-16,8,853.166,812.458
000-09-16,9,566.879,533.052
000-09-16,10,405.964,375.698
000-09-16,11,400.549,370.399
000-09-16,12,359.144,329.873
000-09-16,13,359.032,329.763
000-09-16,14,274.354,246.836
000-09-16,15,212.622,186.343
000-09-16,16,211.022,184.775
000-09-16,17,0,0
000-09-16,18,0,0
000-09-16,19,0,0
000-09-16,20,0,0
000-09-16,21,0,0
000-09-16,22,0,0
000-09-16,23,0,0
000-09-17,0,0,0
000-09-17,1,0,0
000-09-17,2,0,0
000-09-17,3,0,0
000-09-17,4,0,0
000-09-17,5,0,0
000-09-17,6,164.259,138.927
000-09-17,7,782.661,743.713
000-09-17,8,918.777,876.393
000-09-17,9,554.373,520.831
000-09-17,10,1958.623,1884.791
000-09-17,11,2300.89,2214.691
000-09-17,12,436.625,405.697
000-09-17,13,336.459,307.663
000-09-17,14,361.357,332.039
000-09-17,15,334.768,306.007
000-09-17,16,120.554,96.061
